1679177148 |*| 64068776
1048455481 |*| 888228044
1048751985 |*| 312446776
1049091924 |*| 1987064620
1679230374 |*| 80242406
1049486947 |*| 1671702997
1679010313 |*| 1170273131
1679027211 |*| 1001830948
1677951090 |*| 1340276338
1311116318 |*| 1969221936
1676364045 |*| 620181609
1049455425 |*| 125181312
1497932820 |*| 489420198
1049500325 |*| 1906043075
1049442081 |*| 896854091
1047260739 |*| 904868716
1679233192 |*| 2112318228
1311116318 |*| 1479420441
1047634197 |*| 954311641
1049494875 |*| 80133
1047908194 |*| 948135019
1497915436 |*| 77388112
1676421770 |*| 2007499881
1048678942 |*| 1816689696
1047509645 |*| 1967835537
1049352756 |*| 1473227230
1049365224 |*| 481836571
1049113213 |*| 682896901
1049418521 |*| 508655042
1049449196 |*| 768097469
1047412588 |*| 625843376
1498128116 |*| 71987941
1049488936 |*| 202820711
1046711239 |*| 1131584935
1048651707 |*| 1086502835
1497039169 |*| 1565916017
1497997019 |*| 2075600244
1496967894 |*| 2195496
1678854919 |*| 1587655577
1048691347 |*| 1362334320
1678826250 |*| 1751576530
1048293044 |*| 570600075
1047821322 |*| 1744335911
1047134820 |*| 535782133
1497996903 |*| 2072829619
1049023899 |*| 1763022898
1047966853 |*| 1678607404
1678511084 |*| 74703698
1310104906 |*| 65728267
1048473347 |*| 1114630347
1497296764 |*| 801797876
1679236766 |*| 1675118921
1305961050 |*| 1819591916
1497590069 |*| 1727739840
1049484036 |*| 83761118
1497673419 |*| 282957104
1049411020 |*| 1529174416
1049500325 |*| 897382466
1679336271 |*| 520044795
1308284423 |*| 1516381630
1310682311 |*| 1159672879
1048459545 |*| 1072263663
1049102524 |*| 1043847706
1679253517 |*| 1777846244
1046283935 |*| 1627565481
1049484036 |*| 1836391403
1046974359 |*| 2021298757
1049516065 |*| 2040210827
1049106932 |*| 1250132324
1677640170 |*| 221855534
1048970926 |*| 1038454106
1046807666 |*| 571432601
1309699837 |*| 876704042
1049460399 |*| 720009609
1309857311 |*| 2241625
1049484036 |*| 650201872
1047342676 |*| 734613414
1047298276 |*| 1562446559
1049214158 |*| 66292295
1311136011 |*| 2547
1048983979 |*| 1503373991
1047585781 |*| 973988458
1045425917 |*| 1821296430
1047321877 |*| 798067598
1311083008 |*| 1790348850
1497292380 |*| 2312
1049484036 |*| 66411130
1679265744 |*| 1665688220
1678665488 |*| 1406162358
1046743772 |*| 346239407
1048894426 |*| 64445457
1309292928 |*| 241870673
1495567737 |*| 1220358042
1049442921 |*| 1811893345
1679096747 |*| 963534939
1048447403 |*| 1696582841
1049461854 |*| 927605132
1308733601 |*| 1523050708
1679287876 |*| 1399127452
1049409315 |*| 341685143
1311360400 |*| 897477855
1497973677 |*| 703799064
1496431727 |*| 69916416
1048420150 |*| 858480189
1306718378 |*| 93746736
1679067827 |*| 1143327755
1678220748 |*| 1109769564
1679227272 |*| 2121891133
1048378598 |*| 756866678
1679049124 |*| 1545687021
1048360085 |*| 1532187337
1679219752 |*| 563988730
1679300023 |*| 2029746065
1049384656 |*| 1401336582
1679202648 |*| 863768919
1679298117 |*| 1671136981
1048032247 |*| 870487412
1311622248 |*| 1739012938
1049276948 |*| 1753400154
1308470755 |*| 680896228
1679308791 |*| 1105435896
1308646864 |*| 459313037
1049427022 |*| 787926589
1679018114 |*| 1463420660
1047342676 |*| 495980495
1046241533 |*| 609683609
1048327289 |*| 9650906
1045413825 |*| 876273771
1049486945 |*| 609172048
1496376511 |*| 1016470950
1677698682 |*| 249679741
1495947380 |*| 1043196960
1049483468 |*| 1703812027
1678859330 |*| 879841514
1049488567 |*| 1492772330
1045898369 |*| 2098162749
1049499641 |*| 2038464912
1048447403 |*| 2016422080
1049331675 |*| 1864718554
1310380773 |*| 825086379
1049160086 |*| 1013810285
1678017394 |*| 827762669
1049427120 |*| 467489462
1049270133 |*| 1280369220
1049481048 |*| 1515374899
1678921485 |*| 2300952
1049435128 |*| 644619791
1048143634 |*| 141202103
1047170813 |*| 2075600275
1310322188 |*| 999007048
1048032247 |*| 688086063
1049213612 |*| 1757453789
1679240319 |*| 940706605
1310690779 |*| 1301381285
1048514111 |*| 2024111417
1679286120 |*| 64369569
1309457912 |*| 1835604299
1496884334 |*| 1278270546
1497800830 |*| 1102771937
1310886882 |*| 132952527
1049285211 |*| 73305758
1678395865 |*| 1511498407
1679222422 |*| 2225280
1311498959 |*| 1435207663
1679277261 |*| 977332029
1678718387 |*| 65917393
1049108133 |*| 713720571
1049270133 |*| 1575125746
1049481602 |*| 863503244
1048302758 |*| 1892794640
1044704534 |*| 2710
1049481048 |*| 1852804617
1679222422 |*| 1348904056
1307547162 |*| 1432680671
1497608732 |*| 1377275997
1049091304 |*| 1686472510
1310142919 |*| 1002986733
1310886756 |*| 871151750
1676884326 |*| 1582753002
1049532607 |*| 1606866698
1679195070 |*| 65279636
1679240754 |*| 1531942257
1049327549 |*| 806746653
1306479937 |*| 618587735
1679400806 |*| 1110523555
1676885761 |*| 1633759163
1678654452 |*| 1172489372
1311659412 |*| 1208650396
1310273865 |*| 453422201
1497981393 |*| 1839847495
1048058063 |*| 105167416
1305727165 |*| 41412236
1048722020 |*| 401465020
1310350599 |*| 832995712
1045212403 |*| 1931577810
1679323860 |*| 1609710355
1049063337 |*| 986978484
1049268353 |*| 207595395
1049091304 |*| 1072556584
1049327094 |*| 755025370
1048173739 |*| 1729439431
1046974353 |*| 623234208
1309020151 |*| 2140929083
1679170079 |*| 1869325789
1048417425 |*| 2104522632
1047908194 |*| 43247847
1679134986 |*| 1106199456
1676472374 |*| 2470002
1678511496 |*| 1532186934
1049428966 |*| 574077323
1049473575 |*| 71497902
1678235751 |*| 1607416518
1679032516 |*| 2059708231
1049491790 |*| 1482378081
1048459545 |*| 1274371117
1049108133 |*| 811994508
1307673522 |*| 1149729617
1679339995 |*| 1644465044
1678497755 |*| 362136292
1048982326 |*| 1749241730
1498095148 |*| 2127648310
1679113281 |*| 1985788645
1049161284 |*| 1553954924
1495990444 |*| 64285497
1049442921 |*| 1892945548
1677951090 |*| 64691
1309856220 |*| 1651838811
1497810224 |*| 921524248
1048969957 |*| 280221738
1049348844 |*| 645456389
1676153611 |*| 1385454444
1310923948 |*| 1086624370
1049362152 |*| 440130512
1679144535 |*| 1757622478
1049471876 |*| 1332221773
1049484036 |*| 353449058
1048327289 |*| 80992699
1678869233 |*| 618774826
1049394647 |*| 1031557617
1679346613 |*| 371564465
1679215739 |*| 2115817861
1497988440 |*| 21804358
1048753329 |*| 1910675680
1049317568 |*| 985098097
1678984097 |*| 1327892154
1678661527 |*| 288141416
1679298117 |*| 1998033753
1679080209 |*| 1444810286
1049858643 |*| 1381606228
1308662866 |*| 1216669849
1049195251 |*| 74534672
1674658522 |*| 1382363318
1049497362 |*| 1456071307
1679101041 |*| 515337523
1048609896 |*| 364935025
1308766673 |*| 1229776187
1309164161 |*| 1969736551
1308284423 |*| 65078583
1678056988 |*| 65203314
1308451183 |*| 1357145498
1047424984 |*| 1943276942
1049418521 |*| 2398267
1049124190 |*| 939578073
1049483468 |*| 609780888
1309361267 |*| 64863261
1311622248 |*| 1697908330
1049159676 |*| 2011276171
1675600245 |*| 665098519
1049486894 |*| 1907699745
1497971225 |*| 512895399
1311659412 |*| 142836887
1045237036 |*| 552079967
1048828921 |*| 1802831612
1310174551 |*| 1633694
1048507608 |*| 705156179
1049475711 |*| 1892962934
1677362026 |*| 280292591
1679129294 |*| 1563423268
1049009746 |*| 309436353
1049011245 |*| 38181368
1049292630 |*| 2409652
1679215494 |*| 2039817073
1311255056 |*| 1397460022
1046386096 |*| 1824112816
1679227272 |*| 1818443987
1049497688 |*| 1968685336
1049491407 |*| 16869030
1679004157 |*| 26504665
1310844528 |*| 2136896058
1679108455 |*| 2101341434
1049423860 |*| 1801132503
1679068199 |*| 79974163
1048554984 |*| 2113936524
1496133348 |*| 1672482954
1677917074 |*| 30590468
1678898666 |*| 1094848214
1049497688 |*| 2103403364
1049050353 |*| 1755648271
1049272827 |*| 614203548
1496081472 |*| 600351042
1307545222 |*| 196333776
1049268872 |*| 64369290
1049449432 |*| 1781610592
1310142919 |*| 66213480
1049469362 |*| 2147105954
1049365778 |*| 487636943
1049478917 |*| 200209741
1049442081 |*| 2068150760
1049412132 |*| 2283885
1311446170 |*| 71663246
1047509789 |*| 1420240440
1049174711 |*| 1498236628
1049471522 |*| 2073145604
1049497552 |*| 296514736
1679161835 |*| 1026077410
1048691347 |*| 1053760228
1678852768 |*| 1714578983
1049057187 |*| 1842151258
1497988440 |*| 1365279347
1495835667 |*| 2095183167
1679187376 |*| 1022295865
1679028659 |*| 764915068
1305727165 |*| 688651620
1679343464 |*| 1997698855
1674658522 |*| 1850548957
1307547162 |*| 312051860
1047170813 |*| 506533676
1677154139 |*| 115326018
1679235010 |*| 171416869
1049481048 |*| 68082
1048134173 |*| 705407972
1678642459 |*| 1474117418
1679057899 |*| 1534868124
1678875369 |*| 1734230920
1049159676 |*| 1819460259
1495117658 |*| 63613878
1049213503 |*| 65290811
1048379949 |*| 1567449612
1049165835 |*| 71341030
1309253624 |*| 1293832998
1310950166 |*| 1908771990
1047428489 |*| 807717335
1047345023 |*| 1410948802
1679151388 |*| 847695215
1048352925 |*| 904562829
1049483403 |*| 1331651824
1679104472 |*| 966000565
1049407429 |*| 9482350
1049148181 |*| 74524921
1049210719 |*| 803158857
1049238535 |*| 1048484503
1497681675 |*| 1547717086
1049365663 |*| 79143389
1498084862 |*| 57304
1497746929 |*| 2067678033
1047424984 |*| 1791325002
1048352925 |*| 257882729
1048714056 |*| 1969520160
1049317568 |*| 1267996080
1045491776 |*| 1036752896
1497726559 |*| 1064198014
1497681675 |*| 1358985873
1678423898 |*| 1613076752
1679143096 |*| 158132941
1049488279 |*| 16471851
1049025020 |*| 647320844
1049341774 |*| 860203030
1049275887 |*| 489383662
1047730069 |*| 1523265476
1048025215 |*| 107921970
1049182863 |*| 465759624
1046871451 |*| 314609649
1311498959 |*| 1390347754
1049478207 |*| 1020425620
1049407429 |*| 828579399
1679045213 |*| 1992272566
1048633449 |*| 1765694410
1306222862 |*| 1640863441
1309179711 |*| 2001480539
1311136011 |*| 635542550
1048977098 |*| 2049405661
1048554984 |*| 675714098
1309457912 |*| 1702138726
1048556910 |*| 1679876245
1048367057 |*| 575059338
1046191278 |*| 755246012
1497314428 |*| 1726455634
1497305821 |*| 1797077849
1047811140 |*| 760916905
1049439152 |*| 1832860664
1307938322 |*| 1897171803
1310270147 |*| 433921673
1049367142 |*| 294714963
1497988440 |*| 180268249
1309457912 |*| 810105819
1679240999 |*| 80997287
1494462438 |*| 1309873904
1494772091 |*| 80433
1679233320 |*| 2023171804
1309253624 |*| 2140752815
1048717214 |*| 641736427
1048373486 |*| 316165099
1310018094 |*| 369436215
1310938645 |*| 82426294
1049113213 |*| 1899985180
1047263667 |*| 1805429194
1309516525 |*| 1091841372
1049299579 |*| 1830277574
1046974359 |*| 79851018
1048579212 |*| 1192720165
1307800642 |*| 1612847553
1679221923 |*| 1730687037
1049319763 |*| 166079671
1306718378 |*| 575927704
1311360400 |*| 1039397447
1049299413 |*| 486497803
1049159067 |*| 76838556
1048159148 |*| 2013988
1308474529 |*| 1343933395
1310950752 |*| 868502238
1310938645 |*| 1385132202
1678997622 |*| 78965795
1049492320 |*| 1884854282
1049371429 |*| 2006620043
1049106932 |*| 76882284
1047297639 |*| 2063976641
1676692489 |*| 82687681
1679230121 |*| 1018543911
1049275887 |*| 748962084
1047863130 |*| 794827760
1678807747 |*| 1767901186
1048864244 |*| 990581776
1494870493 |*| 690577219
1679067303 |*| 1128380283
1049494875 |*| 56515541
1309020151 |*| 1982599211
1048434139 |*| 152192366
1049394647 |*| 369629377
1497920168 |*| 2066960
1310142919 |*| 428295639
1046448487 |*| 1546685627
1048621953 |*| 525660816
1679120857 |*| 87433005
1049396090 |*| 605206905
1497174198 |*| 265446690
1048734970 |*| 188733315
1045854027 |*| 1710128858
1048733966 |*| 2024011449
1677532175 |*| 1267605351
1679217707 |*| 1583412477
1677917983 |*| 236609564
1049214645 |*| 1192622746
1048155441 |*| 1281693907
1679028202 |*| 582915846
1047893984 |*| 1356651039
1047211440 |*| 1409680287
1307673522 |*| 1545123306
1049410935 |*| 1100847846
1049488567 |*| 92426426
1049408364 |*| 1091760849
1677419431 |*| 2032517217
1046974359 |*| 282954221
1678702231 |*| 1552323212
1047036612 |*| 1824145609
1048915469 |*| 1261782886
1310350599 |*| 1170560659
1310690779 |*| 432695793
1677551349 |*| 1458082809
1048008620 |*| 2104953059
1049437715 |*| 267795001
1048360085 |*| 67960423
1308382630 |*| 424864027
1676691718 |*| 472974275
1678661527 |*| 755230552
1494348636 |*| 1082186784
1046696563 |*| 1317846298
1678540375 |*| 330734470
1049486814 |*| 110881383
1678609105 |*| 1181925303
1307196376 |*| 61137600
1307982100 |*| 729520409
1679103122 |*| 80685241
1049106932 |*| 770870485
1679149666 |*| 240076251
1494502890 |*| 293143398
1048651707 |*| 558232393
1049315241 |*| 1632321188
1049481048 |*| 328374738
1679157880 |*| 631463599
1049463397 |*| 1131722383
1047908194 |*| 1377133660
1677627518 |*| 1348561351
1679206745 |*| 1805742945
1676472374 |*| 968816640
1047893269 |*| 232865961
1049090530 |*| 583581236
1048459545 |*| 1408581265
1309278306 |*| 2120595
1049074107 |*| 788602663
1679169283 |*| 975259340
1049287372 |*| 1525211614
1049230685 |*| 420311668
1679218878 |*| 192323040
1679346613 |*| 435605582
1047075508 |*| 1250050918
1679141957 |*| 1699489222
1307249134 |*| 64691465
1679316544 |*| 868025312
1048517608 |*| 719405421
1047820866 |*| 119215508
1311086728 |*| 2143978213
1049424879 |*| 300042301
1048230207 |*| 194878906
1049499970 |*| 442859779
1045302453 |*| 1259511729
1309164161 |*| 1805027357
1497800411 |*| 1267348863
1047572174 |*| 1511472262
1048755044 |*| 609918769
1497903458 |*| 1650561204
1679339995 |*| 2017197977
1679269682 |*| 73209580
1678423146 |*| 2573425
1049413931 |*| 284838068
1049333632 |*| 70923403
1048155441 |*| 1531153084
1048373486 |*| 432919974
1049125348 |*| 1691586966
1308451183 |*| 1035660732
1310298976 |*| 619415232
1679017888 |*| 895154793
1049338330 |*| 1783962128
1048559154 |*| 594360283
1047375703 |*| 325824041
1049490374 |*| 515889243
1048507608 |*| 1433843372
1308256457 |*| 310972052
1049002901 |*| 844033517
1049044651 |*| 1133008845
1308766673 |*| 2055308361
1046467786 |*| 1998221754
1049031573 |*| 570020832
1678974665 |*| 1239077987
1678911217 |*| 1773139263
1679304807 |*| 319697658
1678921485 |*| 903395915
1679274211 |*| 1446686980
1049396672 |*| 77238
1049287372 |*| 1231415963
1679234611 |*| 64285920
1679170568 |*| 433357358
1678391705 |*| 749120369
1676884326 |*| 863752160
1049088165 |*| 76880828
1047764598 |*| 843918929
1049486947 |*| 1151806342
1049021350 |*| 1273067562
1678632143 |*| 270062368
1046726707 |*| 63558852
1677577648 |*| 482791087
1048445406 |*| 1501705566
1311008557 |*| 1826026766
1310062821 |*| 1808621264
1047364916 |*| 2125769493
1310950166 |*| 302398363
1309231571 |*| 2011707088
1049165835 |*| 1431200146
1047297639 |*| 1351481043
1047811140 |*| 987765912
1307482070 |*| 1827680040
1498061529 |*| 78971
1046974353 |*| 616138731
1679347417 |*| 2582443
1049155456 |*| 1916112584
1311157359 |*| 440221909
1046313809 |*| 38910646
1048290870 |*| 1786271457
1678391705 |*| 1387890891
1310690779 |*| 947541994
1679323860 |*| 2011231134
1049243487 |*| 86728
1311622248 |*| 1285979565
1310314099 |*| 276665340
1309253624 |*| 65287138
1679153701 |*| 606559881
1049449432 |*| 74103181
1049179067 |*| 1098266866
1497976874 |*| 1239813024
1048619066 |*| 1427028431
1311083008 |*| 68884316
1049384711 |*| 888560143
1049134001 |*| 1312337409
1049478917 |*| 798374777
1679257632 |*| 613126559
1047326571 |*| 103077208
1308563955 |*| 2100708228
1679183735 |*| 1335153252
1047342676 |*| 363187723
1677698682 |*| 1012124494
1049299413 |*| 403468480
1049365663 |*| 43833924
1048327289 |*| 2054349645
1049377118 |*| 80058266
1047401202 |*| 1692135288
1679260512 |*| 2013080777
1679144535 |*| 322646806
1049268353 |*| 1172251920
1045234402 |*| 2130511512
1311157359 |*| 229254638
1047908194 |*| 2089229977
1047532871 |*| 1260685556
1048619390 |*| 1365420619
1047638519 |*| 895992009
1048302154 |*| 2024279996
1497981393 |*| 74710533
1048512721 |*| 284896605
1047708875 |*| 1264192075
1678407638 |*| 1853739466
1496376511 |*| 1713405045
1049466959 |*| 2060095159
1048559154 |*| 224072488
1498170012 |*| 757087809
1049474170 |*| 217742484
1049291925 |*| 1763329569
1049268353 |*| 76517104
1049486657 |*| 938367010
1678118517 |*| 22838800
1048585270 |*| 77104
1047211440 |*| 2106435872
1310104906 |*| 330738172
1047799353 |*| 1814734639
1309596527 |*| 1544264121
1309060373 |*| 1031555000
1679200245 |*| 1871047698
1049447195 |*| 773206667
1307545222 |*| 1163302216
1045157743 |*| 1109306853
1679170805 |*| 404641538
1679277261 |*| 2078882
1679108072 |*| 2076743
1049486657 |*| 2096654533
1048327289 |*| 665344841
1679265744 |*| 1175700933
1308460097 |*| 1300466431
1307588606 |*| 86898257
1048755044 |*| 49877978
1049211380 |*| 84961
1679286120 |*| 1535778191
1049414468 |*| 1187946432
1049482147 |*| 101194335
1049035785 |*| 2106784512
1494755739 |*| 1333898883
1048459545 |*| 1068457930
1308589213 |*| 1638237990
1048401355 |*| 2612702
1496370933 |*| 2078849767
1048071083 |*| 757248997
1498110302 |*| 2120967672
1308328143 |*| 1405188178
1048032247 |*| 300440774
1679249146 |*| 874074646
1679072135 |*| 857425963
1048068970 |*| 2044437576
1047080286 |*| 764850218
1679008945 |*| 716643355
1048368024 |*| 1467670839
1047176824 |*| 694374226
1049176328 |*| 1469780754
1495117658 |*| 1213547403
1678632673 |*| 67960826
1048886922 |*| 576304217
1676122213 |*| 1643032346
1049285211 |*| 163857673
1678996160 |*| 287606580
1308662866 |*| 774274647
1049167877 |*| 441470917
1049291925 |*| 148407283
1048534658 |*| 1652218361
1497314428 |*| 1427520009
1048373486 |*| 172459707
1049195251 |*| 553768924
1049497688 |*| 202894158
1049246433 |*| 1751209081
1047069468 |*| 880686963
1678997596 |*| 71011
1049527532 |*| 2112320571
1048810763 |*| 730079349
1677654660 |*| 1915535951
1049386100 |*| 883692785
1049485719 |*| 1949569519
1049382063 |*| 2104948366
1049147367 |*| 71761103
1049497688 |*| 210304353
1049420829 |*| 1752961884
1498165621 |*| 2120419507
1679023506 |*| 1953511410
1673897783 |*| 1978188108
1049125484 |*| 694776734
1679022570 |*| 2070888077
1049159676 |*| 783753396
1046696563 |*| 269493761
1679400806 |*| 1294804196
1679289685 |*| 1621779658
1049461854 |*| 162636852
1307482070 |*| 2011108078
1048564362 |*| 1410873120
1048795851 |*| 1473544794
1048982829 |*| 1944142916
1308328143 |*| 1734396098
1048116976 |*| 1009243817
1048706725 |*| 960601468
1049205588 |*| 1528832916
1310727468 |*| 1663164545
1497590069 |*| 1784063471
1048450739 |*| 1444941127
1049499970 |*| 712926881
1497768841 |*| 908525955
1048419539 |*| 1129742198
1497697972 |*| 1038041249
1049430398 |*| 2018804395
1046448487 |*| 1156167802
1048814768 |*| 2558607
1678762000 |*| 1995710427
1677640170 |*| 1504349795
1497981393 |*| 66610
1049499640 |*| 1075792324
1049414991 |*| 1629474740
1675785274 |*| 2127105670
1679161835 |*| 1158492072
1047728901 |*| 1652728202
1678736140 |*| 1381353800
1309253249 |*| 2136212549
1497653960 |*| 1492173543
1310018094 |*| 1944042955
1049476449 |*| 1120534563
1049449196 |*| 652527007
1048419539 |*| 1273447590
1497887240 |*| 267902353
1679267356 |*| 1079530081
1498063830 |*| 66594
1048814545 |*| 84089
1048691347 |*| 415869282
1679023629 |*| 1272200955
1045746374 |*| 2017705626
1046944072 |*| 39644758
1679101556 |*| 704707964
1049461854 |*| 1393625372
1049214101 |*| 667970801
1309398843 |*| 1553237005
1676692489 |*| 215815615
1310142919 |*| 817772543
1049386180 |*| 767013698
1309195311 |*| 77599196
1309253249 |*| 2022485428
1679265744 |*| 1517256093
1678816435 |*| 914532942
1049095433 |*| 522997045
1679202830 |*| 852274783
1679165175 |*| 1330116795
1048032537 |*| 18506922
1678118517 |*| 1995995490
1046283935 |*| 1808506006
1046239167 |*| 313789683
1048512721 |*| 1514444349
1049446294 |*| 580560042
1311044992 |*| 1523722580
1679299249 |*| 1709464310
1049327094 |*| 1664836854
1049174724 |*| 2008188614
1049411020 |*| 1990013238
1049486894 |*| 946766308
1048559154 |*| 1905167199
1049415890 |*| 1320538353
1049140996 |*| 101105296
1678070665 |*| 1791410761
1679006584 |*| 1035718624
1045521656 |*| 1384131002
1678028235 |*| 1730027291
1047428489 |*| 1535954550
1497981393 |*| 1994885149
1678811442 |*| 1330344326
1311255056 |*| 2084181023
1049115447 |*| 850989447
1049500325 |*| 1800007575
1679346613 |*| 68244730
1049499970 |*| 1549639681
1049496261 |*| 765430390
1310668482 |*| 943079824
1048946702 |*| 2130675760
1310018094 |*| 914350855
1495155740 |*| 912241910
1049354704 |*| 502638341
1048986152 |*| 1598661139
1678913199 |*| 746670897
1679274211 |*| 880559230
1307102782 |*| 1676395048
1308470755 |*| 1287355851
1049497552 |*| 2053364
1049315375 |*| 1104688634
1049488102 |*| 462175441
1049500325 |*| 1927004962
1677918396 |*| 1839816110
1047424984 |*| 100365795
1049148627 |*| 1520940365
1678759397 |*| 1815243125
1675785274 |*| 1652200630
1049399619 |*| 65376466
1678817907 |*| 1752110350
1679235010 |*| 325781477
1497845182 |*| 87515488
1047888208 |*| 968518624
1049491407 |*| 1778867615
1677394429 |*| 1810392953
1047211440 |*| 1368753039
1676416876 |*| 2065913159
1308739636 |*| 1253776474
1049461854 |*| 1817006899
1049489617 |*| 1136307345
1049466797 |*| 709647191
1677640170 |*| 986412092
1309060373 |*| 984015073
1676691718 |*| 228542520
1049442284 |*| 1509529037
1495628679 |*| 449715767
1679211837 |*| 576155262
1048363152 |*| 628154313
1497940631 |*| 128897656
1049497362 |*| 287215818
1049466959 |*| 2080121315
1048025215 |*| 2042948962
1678802107 |*| 80057615
1495320676 |*| 793911227
1678118517 |*| 810063494
1049135764 |*| 1805515401
1678028235 |*| 1999325516
1679090496 |*| 3764581
1497681675 |*| 1162010929
1049415890 |*| 575976516
1678678256 |*| 720659374
1046735979 |*| 1433716514
1497932820 |*| 1111557963
1049438955 |*| 367788009
1048281614 |*| 1660459167
1679104736 |*| 2133406664
1048651707 |*| 1040578921
1307102782 |*| 882097093
1048786392 |*| 64873622
1679265744 |*| 95228893
1311228126 |*| 264154503
1049490374 |*| 930751528
1048358672 |*| 629203946
1496460995 |*| 1766616874
1049406004 |*| 804541749
1679032486 |*| 793287465
1049499640 |*| 933189463
1677577648 |*| 660586439
1679185671 |*| 719225501
1309361267 |*| 279165470
1048832314 |*| 1691512362
1678497755 |*| 1328528161
1049499970 |*| 1989877334
1679207561 |*| 1605249666
1047820565 |*| 1984392349
1047966853 |*| 79132947
1049428966 |*| 1912916281
1049463397 |*| 594504859
1308766673 |*| 279868825
1049287372 |*| 392593660
1310380773 |*| 84324
1049304987 |*| 114385101
1048351351 |*| 2133183776
1048735623 |*| 654659880
1048586352 |*| 1252611329
1048643147 |*| 885623117
1049467906 |*| 881849966
1048233785 |*| 1501157799
1047428489 |*| 2070745
1049442921 |*| 2101710175
1497057143 |*| 1459712659
1048787774 |*| 1774926991
1045879775 |*| 8315878
1048975369 |*| 575972808
1679302284 |*| 1574352667
1049395730 |*| 802557665
1676153611 |*| 1262976025
1496376511 |*| 1896116346
1049197464 |*| 2344545
1048998542 |*| 148162175
1048651707 |*| 1509969739
1049109675 |*| 1291682442
1679290309 |*| 1875113883
1311243878 |*| 1736513868
1678258224 |*| 829644693
1311228126 |*| 389494115
1675430683 |*| 2026354671
1049087508 |*| 2024008901
1049121259 |*| 1736586704
1679017980 |*| 1135101541
1310923948 |*| 1656937297
1046871451 |*| 1838647091
1673897783 |*| 418799735
1309457912 |*| 77090322
1678688733 |*| 185688251
1048957587 |*| 64068528
1048534652 |*| 1266140661
1307482070 |*| 768730528
1310298976 |*| 161536400
1048331367 |*| 1174111795
1048018897 |*| 1831216627
1046726707 |*| 1833154867
1049268353 |*| 418854828
1679400806 |*| 68567713
1049415890 |*| 1097631025
1679265744 |*| 76987430
1498098375 |*| 1172981809
1049473575 |*| 1100785700
1309278306 |*| 1680767198
1679108072 |*| 558731181
1045898369 |*| 68892
1049497362 |*| 2024015256
1497951173 |*| 1717596833
1048836126 |*| 1184796782
1049214645 |*| 1314458585
1677764453 |*| 1418967320
1044517180 |*| 64542014
1049356229 |*| 1918682264
1049301500 |*| 335925048
1048195662 |*| 36949494
1049497841 |*| 68923154
1310062821 |*| 947467702
1049484036 |*| 1838946602
1049363929 |*| 1250968855
1048651707 |*| 365781456
1495117658 |*| 1724170783
1495378136 |*| 800020059
1045491776 |*| 2092863
1678879739 |*| 2073671031
1311157359 |*| 1085311376
1046726707 |*| 470598821
